시도명,시군구명,행정동명,total,현재,5년후,10년후,15년후,20년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율,15년후_고령인구비율,20년후_고령인구비율
경상북도,성주군,대가면,2431,1345,1594,1782,1923,1991,55.33,65.57,73.30,79.10,81.90
경상북도,성주군,벽진면,3037,1727,2068,2252,2414,2501,56.87,68.09,74.15,79.49,82.35
경상북도,성주군,초전면,4431,2261,2748,3105,3335,3513,51.03,62.02,70.07,75.27,79.28
경상북도,성주군,월항면,3320,1753,2140,2392,2545,2680,52.80,64.46,72.05,76.66,80.72
경상북도,칠곡군,왜관읍,32651,9028,12010,15327,18232,20548,27.65,36.78,46.94,55.84,62.93
경상북도,칠곡군,북삼읍,24345,4325,6586,9389,12195,14451,17.77,27.05,38.57,50.09,59.36
경상북도,칠곡군,석적읍,31120,3080,4338,6622,9867,14101,9.90,13.94,21.28,31.71,45.31
경상북도,칠곡군,지천면,4064,2304,2726,3052,3265,3396,56.69,67.08,75.10,80.34,83.56
경상북도,칠곡군,동명면,5317,2865,3493,3935,4165,4367,53.88,65.69,74.01,78.33,82.13
경상북도,칠곡군,가산면,3410,1796,2216,2473,2669,2824,52.67,64.99,72.52,78.27,82.82
경상북도,칠곡군,약목면,9455,3622,4785,5811,6568,7058,38.31,50.61,61.46,69.47,74.65
경상북도,칠곡군,기산면,3093,1328,1650,1871,2094,2288,42.94,53.35,60.49,67.70,73.97
경상북도,예천군,예천읍,14543,6102,7371,8464,9467,10318,41.96,50.68,58.20,65.10,70.95
경상북도,예천군,용문면,2276,1483,1685,1801,1891,1969,65.16,74.03,79.13,83.08,86.51
경상북도,예천군,감천면,2603,1701,1944,2102,2192,2255,65.35,74.68,80.75,84.21,86.63
경상북도,예천군,보문면,1666,1072,1228,1325,1381,1431,64.35,73.71,79.53,82.89,85.89
경상북도,예천군,호명면,19785,2916,4007,5354,7042,9253,14.74,20.25,27.06,35.59,46.77
경상북도,예천군,유천면,2542,1312,1493,1640,1751,1872,51.61,58.73,64.52,68.88,73.64
경상북도,예천군,용궁면,2367,1538,1724,1871,1984,2055,64.98,72.83,79.05,83.82,86.82
경상북도,예천군,개포면,1500,1071,1186,1270,1328,1356,71.40,79.07,84.67,88.53,90.40
경상북도,예천군,지보면,2672,1792,2020,2168,2281,2352,67.07,75.60,81.14,85.37,88.02
경상북도,예천군,풍양면,3033,1964,2213,2411,2558,2635,64.75,72.96,79.49,84.34,86.88
경상북도,예천군,효자면,1176,743,878,954,1006,1030,63.18,74.66,81.12,85.54,87.59
경상북도,예천군,은풍면,1375,856,973,1056,1116,1158,62.25,70.76,76.80,81.16,84.22
경상북도,봉화군,봉화읍,9606,3839,4704,5542,6202,6745,39.96,48.97,57.69,64.56,70.22
경상북도,봉화군,물야면,3064,1847,2181,2392,2514,2604,60.28,71.18,78.07,82.05,84.99
경상북도,봉화군,봉성면,2077,1207,1404,1548,1652,1725,58.11,67.60,74.53,79.54,83.05
경상북도,봉화군,법전면,1996,1210,1410,1550,1625,1676,60.62,70.64,77.66,81.41,83.97
경상북도,봉화군,춘양면,4366,2355,2831,3165,3381,3545,53.94,64.84,72.49,77.44,81.20
경상북도,봉화군,소천면,2158,1273,1528,1689,1798,1859,58.99,70.81,78.27,83.32,86.14
경상북도,봉화군,재산면,1473,870,1057,1166,1232,1275,59.06,71.76,79.16,83.64,86.56
경상북도,봉화군,명호면,2204,1293,1537,1698,1816,1886,58.67,69.74,77.04,82.40,85.57
경상북도,봉화군,상운면,1694,1129,1286,1395,1461,1504,66.65,75.91,82.35,86.25,88.78
경상북도,봉화군,석포면,1956,738,893,1051,1199,1354,37.73,45.65,53.73,61.30,69.22
경상북도,울진군,울진읍,13756,3755,4884,6171,7389,8388,27.30,35.50,44.86,53.71,60.98
경상북도,울진군,평해읍,2676,1521,1767,1945,2066,2153,56.84,66.03,72.68,77.20,80.46
경상북도,울진군,북면,6645,1677,2205,2746,3208,3717,25.24,33.18,41.32,48.28,55.94
경상북도,울진군,북면하당출장소,692,404,485,538,581,596,58.38,70.09,77.75,83.96,86.13
경상북도,울진군,근남면,2734,1413,1668,1896,2058,2183,51.68,61.01,69.35,75.27,79.85
경상북도,울진군,기성면,2425,1517,1744,1904,1988,2044,62.56,71.92,78.52,81.98,84.29
경상북도,울진군,온정면,1672,1053,1188,1303,1390,1433,62.98,71.05,77.93,83.13,85.71
경상북도,울진군,죽변면,6241,2507,3144,3699,4111,4472,40.17,50.38,59.27,65.87,71.66
경상북도,울진군,후포면,7362,3201,3908,4516,4994,5418,43.48,53.08,61.34,67.83,73.59
경상북도,울진군,금강송면,1262,749,896,1035,1095,1138,59.35,71.00,82.01,86.77,90.17
경상북도,울진군,매화면,2018,1245,1423,1575,1670,1726,61.69,70.52,78.05,82.76,85.53
경상북도,울릉군,울릉읍,6318,2296,2942,3585,4072,4482,36.34,46.57,56.74,64.45,70.94
경상북도,울릉군,서면,921,393,495,583,642,690,42.67,53.75,63.30,69.71,74.92
경상북도,울릉군,서면태하출장소,439,244,294,332,353,361,55.58,66.97,75.63,80.41,82.23
경상북도,울릉군,북면,1299,589,730,826,917,1007,45.34,56.20,63.59,70.59,77.52
경상남도,창원시 의창구,동읍,19629,6155,8060,10097,11786,13055,31.36,41.06,51.44,60.04,66.51
경상남도,창원시 의창구,북면,43196,8481,11542,14565,17585,22287,19.63,26.72,33.72,40.71,51.60
경상남도,창원시 의창구,대산면,7100,3260,3962,4544,4943,5301,45.92,55.80,64.00,69.62,74.66
경상남도,창원시 의창구,의창동,50145,10906,15691,20526,24455,28495,21.75,31.29,40.93,48.77,56.83
경상남도,창원시 의창구,팔룡동,25861,4422,6747,9559,11876,13855,17.10,26.09,36.96,45.92,53.57
경상남도,창원시 의창구,명곡동,41124,9953,14413,18975,22357,25022,24.20,35.05,46.14,54.36,60.85
경상남도,창원시 의창구,봉림동,30169,8170,11277,14099,16201,18134,27.08,37.38,46.73,53.70,60.11
경상남도,창원시 성산구,반송동,40658,7911,11724,16064,19865,23085,19.46,28.84,39.51,48.86,56.78
경상남도,창원시 성산구,용지동,29246,5873,8736,11779,14069,16264,20.08,29.87,40.28,48.11,55.61
경상남도,창원시 성산구,중앙동,34537,6003,9128,12592,15155,17754,17.38,26.43,36.46,43.88,51.41
경상남도,창원시 성산구,상남동,27480,4752,7619,10614,13010,15161,17.29,27.73,38.62,47.34,55.17
경상남도,창원시 성산구,사파동,44506,8367,12739,17262,21149,24512,18.80,28.62,38.79,47.52,55.08
경상남도,창원시 성산구,가음정동,39983,6863,10902,14939,18116,21096,17.16,27.27,37.36,45.31,52.76
경상남도,창원시 성산구,성주동,25971,4049,6782,9825,12039,13936,15.59,26.11,37.83,46.36,53.66
경상남도,창원시 성산구,웅남동,7719,2135,2819,3541,4181,4728,27.66,36.52,45.87,54.17,61.25
경상남도,창원시 마산합포구,구산면,4190,2340,2763,3053,3233,3433,55.85,65.94,72.86,77.16,81.93
경상남도,창원시 마산합포구,진동면,12073,3851,4804,5763,6657,7763,31.90,39.79,47.73,55.14,64.30
경상남도,창원시 마산합포구,진북면,3348,1825,2197,2461,2627,2746,54.51,65.62,73.51,78.46,82.02
경상남도,창원시 마산합포구,진전면,3837,2378,2763,3053,3209,3308,61.98,72.01,79.57,83.63,86.21
경상남도,창원시 마산합포구,현동,14015,2949,3870,4842,5847,7506,21.04,27.61,34.55,41.72,53.56
경상남도,창원시 마산합포구,가포동,1816,548,683,829,934,1062,30.18,37.61,45.65,51.43,58.48
경상남도,창원시 마산합포구,월영동,42404,9209,12352,15833,19025,22587,21.72,29.13,37.34,44.87,53.27
경상남도,창원시 마산합포구,문화동,11061,3983,4920,5809,6508,7159,36.01,44.48,52.52,58.84,64.72
경상남도,창원시 마산합포구,반월중앙동,14336,4832,5988,7253,8382,9409,33.71,41.77,50.59,58.47,65.63
경상남도,창원시 마산합포구,완월동,8993,3297,4109,4917,5563,6115,36.66,45.69,54.68,61.86,68.00
경상남도,창원시 마산합포구,자산동,10206,3855,4766,5701,6430,7058,37.77,46.70,55.86,63.00,69.16
경상남도,창원시 마산합포구,교방동,16132,5132,6351,7627,8777,10079,31.81,39.37,47.28,54.41,62.48
경상남도,창원시 마산합포구,오동동,19304,7042,8569,10183,11636,13118,36.48,44.39,52.75,60.28,67.95
경상남도,창원시 마산합포구,합포동,7307,2671,3262,3863,4393,4910,36.55,44.64,52.87,60.12,67.20
경상남도,창원시 마산합포구,산호동,12213,4070,5085,6124,7030,7952,33.33,41.64,50.14,57.56,65.11
경상남도,창원시 마산회원구,내서읍,63033,13645,19353,26094,32032,37107,21.65,30.70,41.40,50.82,58.87
경상남도,창원시 마산회원구,회원1동,10087,4469,5322,6119,6788,7425,44.30,52.76,60.66,67.29,73.61
경상남도,창원시 마산회원구,회원2동,10065,3290,4099,4878,5563,6267,32.69,40.73,48.46,55.27,62.27
경상남도,창원시 마산회원구,석전동,16695,5482,6922,8283,9422,10625,32.84,41.46,49.61,56.44,63.64
경상남도,창원시 마산회원구,회성동,5976,2761,3370,3825,4189,4500,46.20,56.39,64.01,70.10,75.30
경상남도,창원시 마산회원구,양덕1동,10910,3753,4710,5632,6424,7201,34.40,43.17,51.62,58.88,66.00
경상남도,창원시 마산회원구,양덕2동,30953,7067,9531,12165,14875,17764,22.83,30.79,39.30,48.06,57.39
경상남도,창원시 마산회원구,합성1동,9192,2873,3678,4449,5092,5755,31.26,40.01,48.40,55.40,62.61
경상남도,창원시 마산회원구,합성2동,7483,2821,3510,4152,4711,5190,37.70,46.91,55.49,62.96,69.36
경상남도,창원시 마산회원구,구암1동,8791,3260,4130,4920,5551,6091,37.08,46.98,55.97,63.14,69.29
경상남도,창원시 마산회원구,구암2동,9264,2911,3703,4546,5224,5859,31.42,39.97,49.07,56.39,63.24
경상남도,창원시 마산회원구,봉암동,3197,1118,1424,1730,1978,2234,34.97,44.54,54.11,61.87,69.88
경상남도,창원시 진해구,충무동,16792,4466,5449,6710,8146,9519,26.60,32.45,39.96,48.51,56.69
경상남도,창원시 진해구,여좌동,8467,3602,4291,5001,5623,6108,42.54,50.68,59.06,66.41,72.14
경상남도,창원시 진해구,태백동,3971,1733,2064,2397,2679,2892,43.64,51.98,60.36,67.46,72.83
경상남도,창원시 진해구,경화동,11033,3225,4108,5032,5910,6729,29.23,37.23,45.61,53.57,60.99
경상남도,창원시 진해구,병암동,7398,2285,2874,3502,4115,4695,30.89,38.85,47.34,55.62,63.46
경상남도,창원시 진해구,석동,17465,3302,4488,6135,7916,9529,18.91,25.70,35.13,45.32,54.56
경상남도,창원시 진해구,이동,8586,2952,3695,4430,5101,5692,34.38,43.04,51.60,59.41,66.29
경상남도,창원시 진해구,자은동,21051,4372,5979,7827,9580,11657,20.77,28.40,37.18,45.51,55.38
경상남도,창원시 진해구,덕산동,10080,2409,3070,3850,4677,5555,23.90,30.46,38.19,46.40,55.11
경상남도,창원시 진해구,풍호동,25457,4843,6502,8305,10609,13478,19.02,25.54,32.62,41.67,52.94
경상남도,창원시 진해구,웅천동,13015,2645,3507,4471,5409,6666,20.32,26.95,34.35,41.56,51.22
경상남도,창원시 진해구,웅동1동,7362,1980,2611,3272,3948,4543,26.89,35.47,44.44,53.63,61.71
경상남도,창원시 진해구,웅동2동,43993,6212,8917,12887,17613,22799,14.12,20.27,29.29,40.04,51.82
경상남도,진주시,문산읍,8033,2867,3568,4204,4694,5219,35.69,44.42,52.33,58.43,64.97
경상남도,진주시,내동면,4003,1130,1435,1826,2144,2453,28.23,35.85,45.62,53.56,61.28
경상남도,진주시,정촌면,8689,1971,2613,3249,3778,4454,22.68,30.07,37.39,43.48,51.26
경상남도,진주시,금곡면,2192,1279,1465,1630,1731,1802,58.35,66.83,74.36,78.97,82.21
경상남도,진주시,진성면,1872,1089,1275,1423,1491,1552,58.17,68.11,76.01,79.65,82.91
경상남도,진주시,일반성면,2536,1185,1423,1667,1799,1918,46.73,56.11,65.73,70.94,75.63
경상남도,진주시,이반성면,1577,1038,1185,1290,1343,1382,65.82,75.14,81.80,85.16,87.63
경상남도,진주시,사봉면,1489,950,1045,1149,1225,1284,63.80,70.18,77.17,82.27,86.23
경상남도,진주시,지수면,1420,798,926,1035,1106,1165,56.20,65.21,72.89,77.89,82.04
경상남도,진주시,대곡면,3162,1878,2172,2417,2557,2655,59.39,68.69,76.44,80.87,83.97
경상남도,진주시,금산면,20762,4656,6184,8065,10000,11640,22.43,29.79,38.85,48.16,56.06
경상남도,진주시,집현면,4591,1810,2226,2673,3021,3269,39.42,48.49,58.22,65.80,71.20
경상남도,진주시,미천면,1568,1018,1163,1283,1348,1378,64.92,74.17,81.82,85.97,87.88
경상남도,진주시,명석면,3947,2030,2401,2766,2977,3150,51.43,60.83,70.08,75.42,79.81
경상남도,진주시,대평면,1017,572,662,737,788,825,56.24,65.09,72.47,77.48,81.12
경상남도,진주시,수곡면,2196,1257,1463,1639,1758,1843,57.24,66.62,74.64,80.05,83.93
경상남도,진주시,천전동,27685,8499,10596,13093,15239,16901,30.70,38.27,47.29,55.04,61.05
경상남도,진주시,성북동,10228,3618,4412,5258,6038,6724,35.37,43.14,51.41,59.03,65.74
경상남도,진주시,중앙동,10893,5014,5917,6820,7529,8084,46.03,54.32,62.61,69.12,74.21
경상남도,진주시,상봉동,13713,5042,6298,7541,8515,9293,36.77,45.93,54.99,62.09,67.77
경상남도,진주시,상대동,19145,5963,7629,9477,10893,12069,31.15,39.85,49.50,56.90,63.04
경상남도,진주시,하대동,24059,6253,8575,11090,13063,14518,25.99,35.64,46.10,54.30,60.34
경상남도,진주시,상평동,11447,3346,4291,5342,6206,7020,29.23,37.49,46.67,54.22,61.33
경상남도,진주시,초장동,26651,3415,5128,7602,10249,12902,12.81,19.24,28.52,38.46,48.41
경상남도,진주시,평거동,27212,5527,7834,10695,13177,15168,20.31,28.79,39.30,48.42,55.74
경상남도,진주시,신안동,11494,3681,4674,5669,6500,7214,32.03,40.66,49.32,56.55,62.76
경상남도,진주시,이현동,11689,3521,4652,5760,6674,7432,30.12,39.80,49.28,57.10,63.58
경상남도,진주시,판문동,20837,3876,5281,7161,9152,11168,18.60,25.34,34.37,43.92,53.60
경상남도,진주시,가호동,28801,4934,6774,9117,11340,13349,17.13,23.52,31.66,39.37,46.35
경상남도,진주시,충무공동,33049,2679,4209,6366,9156,13280,8.11,12.74,19.26,27.70,40.18
경상남도,통영시,산양읍,4536,2307,2809,3190,3493,3706,50.86,61.93,70.33,77.01,81.70
경상남도,통영시,용남면,12319,3256,4252,5395,6529,7580,26.43,34.52,43.79,53.00,61.53
경상남도,통영시,도산면,2825,1623,1879,2110,2275,2367,57.45,66.51,74.69,80.53,83.79
경상남도,통영시,광도면,30954,5288,7348,10012,13056,16685,17.08,23.74,32.34,42.18,53.90
경상남도,통영시,욕지면,1956,974,1177,1389,1527,1636,49.80,60.17,71.01,78.07,83.64
경상남도,통영시,한산면,1917,1235,1402,1544,1640,1697,64.42,73.14,80.54,85.55,88.52
경상남도,통영시,사량면,1442,901,1053,1182,1243,1284,62.48,73.02,81.97,86.20,89.04
경상남도,통영시,도천동,8682,3281,4106,4877,5529,6091,37.79,47.29,56.17,63.68,70.16
경상남도,통영시,명정동,2816,1413,1688,1927,2105,2252,50.18,59.94,68.43,74.75,79.97
경상남도,통영시,중앙동,3803,1816,2215,2550,2818,3017,47.75,58.24,67.05,74.10,79.33
경상남도,통영시,정량동,8654,3321,4203,5040,5700,6300,38.38,48.57,58.24,65.87,72.80
경상남도,통영시,북신동,10364,3680,4515,5388,6174,6902,35.51,43.56,51.99,59.57,66.60
경상남도,통영시,미수동,10944,3119,4112,5142,6124,7017,28.50,37.57,46.98,55.96,64.12
경상남도,통영시,봉평동,10053,3648,4619,5570,6358,7019,36.29,45.95,55.41,63.24,69.82
경상남도,통영시,무전동,13607,3194,4299,5653,6935,8152,23.47,31.59,41.54,50.97,59.91
경상남도,사천시,사천읍,17687,4122,5472,7182,8803,10284,23.31,30.94,40.61,49.77,58.14
경상남도,사천시,정동면,13821,2717,3652,4869,6116,7344,19.66,26.42,35.23,44.25,53.14
경상남도,사천시,사남면,15238,2798,3661,4780,6269,7920,18.36,24.03,31.37,41.14,51.98
경상남도,사천시,용현면,7318,2601,3173,3754,4335,4974,35.54,43.36,51.30,59.24,67.97
경상남도,사천시,축동면,1539,892,1034,1157,1233,1293,57.96,67.19,75.18,80.12,84.02
경상남도,사천시,곤양면,3325,1863,2154,2428,2610,2732,56.03,64.78,73.02,78.50,82.17
경상남도,사천시,곤명면,2784,1648,1929,2151,2293,2393,59.20,69.29,77.26,82.36,85.96
경상남도,사천시,서포면,3409,1953,2299,2575,2765,2872,57.29,67.44,75.54,81.11,84.25
경상남도,사천시,동서동,5812,3086,3583,4065,4398,4688,53.10,61.65,69.94,75.67,80.66
경상남도,사천시,선구동,4887,2105,2576,3011,3336,3618,43.07,52.71,61.61,68.26,74.03
경상남도,사천시,동서금동,6251,2251,2807,3356,3833,4300,36.01,44.90,53.69,61.32,68.79
경상남도,사천시,벌용동,15480,4692,6058,7599,8902,10093,30.31,39.13,49.09,57.51,65.20
경상남도,사천시,향촌동,6744,2300,2894,3547,4175,4613,34.10,42.91,52.59,61.91,68.40
경상남도,사천시,남양동,5076,2194,2633,3042,3392,3692,43.22,51.87,59.93,66.82,72.73
경상남도,사천시,신수출장소,246,155,171,191,206,217,63.01,69.51,77.64,83.74,88.21
경상남도,김해시,진영읍,55465,10643,14450,19239,24397,30286,19.19,26.05,34.69,43.99,54.60
경상남도,김해시,주촌면,18695,2597,3981,5468,6782,8614,13.89,21.29,29.25,36.28,46.08
경상남도,김해시,진례면,6306,2734,3449,4070,4465,4809,43.36,54.69,64.54,70.81,76.26
경상남도,김해시,한림면,7179,3591,4486,5064,5417,5727,50.02,62.49,70.54,75.46,79.77
경상남도,김해시,생림면,3778,1958,2431,2759,2949,3085,51.83,64.35,73.03,78.06,81.66
경상남도,김해시,상동면,3121,1450,1851,2142,2293,2444,46.46,59.31,68.63,73.47,78.31
경상남도,김해시,대동면,5594,3141,3704,4097,4341,4587,56.15,66.21,73.24,77.60,82.00
경상남도,김해시,동상동,9558,2801,3772,4693,5392,5970,29.31,39.46,49.10,56.41,62.46
경상남도,김해시,회현동,8892,2910,3783,4575,5169,5712,32.73,42.54,51.45,58.13,64.24
경상남도,김해시,부원동,9696,2780,3813,4851,5537,6130,28.67,39.33,50.03,57.11,63.22
경상남도,김해시,내외동,72423,14046,21671,30132,36253,41089,19.39,29.92,41.61,50.06,56.73
경상남도,김해시,북부동,81992,13471,20380,29149,37331,44419,16.43,24.86,35.55,45.53,54.17
경상남도,김해시,칠산서부동,9429,2936,3939,4883,5574,6162,31.14,41.78,51.79,59.12,65.35
경상남도,김해시,활천동,39408,9243,13433,17818,21043,23767,23.45,34.09,45.21,53.40,60.31
경상남도,김해시,삼안동,32151,8074,11656,15352,17991,19814,25.11,36.25,47.75,55.96,61.63
경상남도,김해시,불암동,7375,1926,2662,3452,4094,4566,26.12,36.09,46.81,55.51,61.91
경상남도,김해시,장유1동,56313,8769,12770,18755,24989,30378,15.57,22.68,33.30,44.38,53.94
경상남도,김해시,장유2동,36092,5286,7767,11748,15829,19352,14.65,21.52,32.55,43.86,53.62
경상남도,김해시,장유3동,73195,7644,10998,16964,25007,34078,10.44,15.03,23.18,34.16,46.56
경상남도,밀양시,삼랑진읍,5229,2869,3414,3803,4086,4298,54.87,65.29,72.73,78.14,82.20
경상남도,밀양시,삼랑진임천출장소,1261,723,838,915,965,1020,57.34,66.46,72.56,76.53,80.89
경상남도,밀양시,하남읍,7021,3501,4224,4772,5154,5509,49.86,60.16,67.97,73.41,78.46
경상남도,밀양시,부북면,5106,2763,3292,3681,3928,4129,54.11,64.47,72.09,76.93,80.87
경상남도,밀양시,상동면,3055,1946,2274,2460,2576,2650,63.70,74.44,80.52,84.32,86.74
경상남도,밀양시,산외면,2792,1560,1882,2084,2232,2332,55.87,67.41,74.64,79.94,83.52
경상남도,밀양시,산내면,3799,2197,2611,2904,3088,3216,57.83,68.73,76.44,81.28,84.65
경상남도,밀양시,단장면,4279,2522,3056,3346,3531,3656,58.94,71.42,78.20,82.52,85.44
경상남도,밀양시,상남면,8240,3753,4550,5191,5694,6133,45.55,55.22,63.00,69.10,74.43
경상남도,밀양시,초동면,3354,2031,2362,2590,2743,2863,60.55,70.42,77.22,81.78,85.36
경상남도,밀양시,무안면,4901,2878,3369,3688,3906,4043,58.72,68.74,75.25,79.70,82.49
경상남도,밀양시,청도면,1760,1165,1325,1421,1492,1545,66.19,75.28,80.74,84.77,87.78
